Region Code,Region,Patient Age Band (Years old),Gender,items,patients,net_cost,items_per_patient,cost_per_patient,cost_per_item,obesity_rate,items_yoy_pct,patients_yoy_pct,net_cost_yoy_pct,gender_items_share,share_yoy_pct,share_dulaglutide,share_exenatide,share_insulin_combo,share_liraglutide,share_lixisenatide,share_semaglutide,share_tirzepatide,norm_items,norm_patients,norm_net_cost,norm_items_per_patient,norm_cost_per_patient,norm_cost_per_item,norm_obesity_rate,norm_items_yoy_pct,norm_patients_yoy_pct,norm_net_cost_yoy_pct,norm_gender_items_share,norm_share_yoy_pct,norm_share_dulaglutide,norm_share_exenatide,norm_share_insulin_combo,norm_share_liraglutide,norm_share_lixisenatide,norm_share_semaglutide,norm_share_tirzepatide
Y59,SOUTH EAST,50-59,Not Known (not recorded),194,0,16792.19,0.0,0.0,86.55768041237113,24.27609,-0.23711340206185566,0.0,-0.1641578614820341,0.0017026505178163946,-0.001223729715349827,0.4231976589518489,0.005160947060388401,0.010321894120776802,0.12902367650971003,0.010321894120776802,0.4231976589518489,0.0,0.0012396667672959208,0.0,0.001214576160544254,0.0,0.0,0.032441931770773105,0.37158846508361487,0.26304279912527334,0.5,0.2470930261051579,0.002311295820766112,0.2420519209182515,0.40566876183550016,0.005160947060388401,0.06721374583352895,0.3787083838294267,0.3415608599966142,0.3644202063196477,0.0
Y59,SOUTH EAST,60+,Female,106467,91193,10226271.459999999,1.1674909258386061,112.13877666048928,96.0510905726657,24.27609,-0.11754816046286642,-0.13903479433728466,-0.10073850220283509,0.4433797256440369,-1.1040819244053616e-06,0.5497014531863829,0.02519093203666602,0.013797717808300665,0.1235125862349583,0.005203496028453757,0.28259491878716275,0.0,0.6838464354763082,0.6868028829860143,0.7428997627161964,0.002154042298595214,0.0026452385225020935,0.055585301249794494,0.37158846508361487,0.3137674470763597,0.43048260283135764,0.2691565172816069,0.6041304502939676,0.2439007694370899,0.5269327539419765,0.02519093203666602,0.08984749184581668,0.36253231330075725,0.1721884140324698,0.24334562451116795,0.0
Y59,SOUTH EAST,60+,Male,133171,114668,12863540.62,1.1613614957965606,112.18073586353647,96.59415803741054,24.27609,-0.1496947533622185,-0.17277706073185195,-0.14260085338775097,0.5545880079624863,-1.1240804802184313e-06,0.5716566337565896,0.026011698446469448,0.010760613127537738,0.10760613127537737,0.005699445473692354,0.2782590928499919,7.509150821729056e-06,0.8553700694341853,0.8636004187409153,0.9344887181568267,0.002142733387078525,0.0026462282969902705,0.05690921023259517,0.37158846508361487,0.30012949857360427,0.413611469634074,0.2545926738985858,0.755660330843417,0.24390073919537136,0.547978548334719,0.026011698446469448,0.07007058077755457,0.31584392235457986,0.188599832038547,0.23961199662082638,0.11561834984585737
Y59,SOUTH EAST,60+,Not Known (not recorded),488,0,39896.54,0.0,0.0,81.75520491803279,24.27609,-0.29918032786885246,0.0,-0.2789733144778971,0.002032266393476758,-0.000613450533197758,0.5269624114488357,0.01845393658770242,0.002050437398633602,0.07586618374944328,0.002050437398633602,0.37523004394994913,0.0,0.0031280710656638,0.0,0.002893031416372114,0.0,0.0,0.020734287952298362,0.37158846508361487,0.23671137605563836,0.5,0.20714891814055586,0.0027604229291499347,0.24297478212053022,0.5051355660042094,0.01845393658770242,0.013351965884043514,0.22268129859790295,0.06785083755478465,0.3231147600680118,0.0
Y60,MIDLANDS,18-29,Female,3248,2735,301274.37,1.1875685557586837,110.15516270566728,92.75688731527093,28.32608,-0.052032019704433496,-0.05996343692870201,0.05424012669912821,0.7016634262259668,-1.6019967135369196e-05,0.3026526316587728,0.0018473202339294374,0.012007581520541342,0.16933768811019842,0.00246309364523925,0.5117077047984542,0.0,0.020855948152382665,0.020598136753552897,0.021881273566459906,0.0021910858962337337,0.002598447107406189,0.04755457658525337,0.8159976737040775,0.34156217345872514,0.470018281535649,0.32307332833394037,0.9560619564832026,0.24387821370823431,0.290116723838587,0.0018473202339294374,0.07819054554846627,0.4970374734345639,0.08150600789700792,0.4406371902431134,0.0
Y60,MIDLANDS,18-29,Male,1370,1163,129570.86,1.17798796216681,111.4108856405847,94.5772700729927,28.32608,-0.07153284671532846,-0.0825451418744626,-0.03192901552092814,0.2959602505940808,-5.2216483145265186e-05,0.3759320375830802,0.021168988524095777,0.006569686093684897,0.14672298942562936,0.0,0.44965851485665514,0.0,0.008793283960767437,0.008758915189902017,0.009407576673727953,0.0021734095242930073,0.0026280683212267183,0.051992369753760856,0.8159976737040775,0.3332890953328909,0.4587274290627687,0.2930952249493803,0.4032600206885963,0.24382347751329253,0.3603608880973905,0.021168988524095777,0.04278025003358342,0.4306591448881899,0.0,0.38720594334878644,0.0
Y60,MIDLANDS,18-29,Not Known (not recorded),11,0,1318.5,0.0,0.0,119.86363636363636,28.32608,-0.7272727272727273,0.0,-0.8048919226393629,0.0023763231799524736,-0.07079646017699115,0.29203539823008845,0.0,0.0,0.0,0.0,0.7787610619469026,0.0,6.42314387199959e-05,0.0,9.04633286510827e-05,0.0,0.0,0.11363636363636363,0.8159976737040775,0.055096418732782336,0.5,0.024182696113353896,0.003229226894735899,0.13684437729333046,0.27993925747499604,0.0,0.0,0.0,0.0,0.6705998033431663,0.0
Y60,MIDLANDS,30-39,Female,13726,11500,1272482.5,1.1935652173913043,110.65065217391304,92.70599592015154,28.32608,-0.08276264024479091,-0.09052173913043478,-0.021129296473625308,0.645079424757966,-6.029661902632214e-06,0.37993817898053495,0.008669730258616233,0.0111467960467923,0.11052084707832627,0.0009471133895967314,0.48878336390803623,0.0,0.08815764964319436,0.08661008141347652,0.09243635909369817,0.0022021498475854324,0.0026101351948629122,0.0474305117507351,0.8159976737040775,0.32852494050220993,0.4547391304347826,0.2968524295098881,0.8789618807990592,0.24389332099907407,0.3642010946440631,0.008669730258616233,0.07258531308117104,0.32439915299842065,0.031340843073928204,0.4208967855874757,0.0
Y60,MIDLANDS,30-39,Male,7520,6388,677242.94,1.177207263619286,106.01799311208515,90.05890159574467,28.32608,-0.03603723404255319,-0.050720100187852224,0.04066094804915956,0.35341667449948305,-4.792208343149844e-06,0.42234244947522576,0.013297936066600307,0.007446844197296172,0.09162277949887611,0.002526607852654058,0.4627681751176907,0.0,0.04829561877356491,0.048110017397329397,0.04919415717247282,0.0021719691210687936,0.002500855527499792,0.04097733202278077,0.8159976737040775,0.3483478401031592,0.4746399499060739,0.31834915433199207,0.4815488393779551,0.24389519227031037,0.40484897523660696,0.013297936066600307,0.048492097214158016,0.26892982501059004,0.08360775076055248,0.3984948174624559,0.0
Y60,MIDLANDS,30-39,Not Known (not recorded),32,0,2736.4,0.0,0.0,85.5125,28.32608,0.375,0.0,0.6019514690834672,0.0015039007425509917,0.011583011583011582,0.43243243243243246,0.0,0.0,0.12355212355212356,0.0,0.43243243243243246,0.0,0.00019911746003198726,0.0,0.00019346911358934422,0.0,0.0,0.029893954168698205,0.8159976737040775,0.5227272727272727,0.5,0.5136212068884539,0.0020404838895202314,0.26141821263772486,0.4145210299056453,0.0,0.0,0.36264836264836264,0.0,0.3723723723723724,0.0
Y60,MIDLANDS,40-49,Female,37456,31526,3391008.8200000003,1.1880987121740785,107.56229207638141,90.53312740281932,28.32608,-0.09456428876548484,-0.11263718835247098,-0.033351461468625755,0.5885329101393711,-2.524683028362339e-06,0.4128587954319295,0.013749500753197341,0.007902625675624103,0.10834072632325206,0.0033105594046533406,0.45384031709437206,0.0,0.2405788537257446,0.23743212405576183,0.24634034844694355,0.0021920640446016207,0.002537283953350953,0.04213341638912559,0.8159976737040775,0.32351818052373366,0.44368140582376453,0.2926003583349473,0.8019128838447933,0.2438986212110303,0.3957581352661099,0.013749500753197341,0.05146003895832872,0.31800009485621206,0.10954942029943783,0.3908069397201538,0.0
Y60,MIDLANDS,40-49,Male,26066,22001,2320303.51,1.1847643288941412,105.46354756601971,89.01647778715568,28.326079999999997,-0.1176244916749789,-0.13413026680605428,-0.061063489922488466,0.4095658595603601,-4.512584303898327e-06,0.4829301313746343,0.010742011184056054,0.011470933371545571,0.08025816927516166,0.0036446109374475896,0.41095865644145874,0.0,0.16741924502366928,0.1656963827111215,0.16855711909782536,0.00218591204593015,0.0024877767267427403,0.03843607456644486,0.815997673704077,0.3137350641378877,0.4329348665969729,0.2829593890438267,0.5580564440980768,0.2438956151164185,0.46292710818160215,0.010742011184056054,0.07469601907235851,0.23557258944653933,0.12060348920281116,0.35388106526903396,0.0
Y60,MIDLANDS,40-49,Not Known (not recorded),121,0,10356.189999999999,0.0,0.0,85.58834710743801,28.32608,0.03305785123966942,0.0,0.03129915538436445,0.0019012303002686863,0.00027313076135199724,0.5783543871628541,0.0,0.008262205530897918,0.06609764424718334,0.0,0.3470126322977125,0.0,0.0007707772646399506,0.0,0.0007470218676726474,0.0,0.0,0.03007885691720627,0.8159976737040775,0.3776609065865264,0.5,0.3150922020038219,0.002581876123664463,0.24431546602936155,0.5543988800022626,0.0,0.05380153836884703,0.19400882616997334,0.0,0.2988164333674747,0.0
Y60,MIDLANDS,50-59,Female,83664,70493,7486776.81,1.1868412466486034,106.20596101740598,89.48624031841652,28.32608,-0.11925081277490916,-0.13324727277885748,-0.07035333406713364,0.5340141699112785,-1.4253559804667278e-06,0.44799499693736256,0.014534348503930868,0.00957402397339525,0.10570869915194457,0.007374747555037291,0.41481460923430985,0.0,0.5373794857631016,0.5309047364417566,0.5438844606797918,0.002189743997506648,0.002505289497255446,0.03958127820189303,0.8159976737040775,0.31304510973185673,0.43337636361057125,0.27972746748792426,0.7276268862352537,0.24390028360802954,0.42943899114705764,0.014534348503930868,0.062343791403226725,0.31027460769598547,0.24403710091214312,0.357201469062878,0.0
Y60,MIDLANDS,50-59,Indeterminate (unable to be classified as either male or female),1,1,73.25,1.0,73.25,73.25,28.32608,0.0,0.0,0.0,6.382842918235782e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531311427258829e-06,0.0,0.0018450184501845018,0.001727892238024999,0.0,0.8159976737040775,0.3636363636363636,0.5,0.3042032771313227,0.0,0.24390243902439024,0.9585798816568047,0.0,0.0,0.0,0.0,0.0,0.0
Y60,MIDLANDS,50-59,Male,72476,61353,6411821.02,1.1812951281925905,104.50704969602138,88.46819664440642,28.32608,-0.15776256967823832,-0.17136896321288284,-0.10602983425136209,0.46260292334205655,-2.176760763419752e-06,0.4878177184085324,0.01596394004238925,0.009437627475362358,0.09296890925291164,0.005933011424569903,0.38788097015699796,0.0,0.4655173521231702,0.4620685499966109,0.46579244789829877,0.0021795113066283957,0.002465213924759702,0.03709945549587133,0.8159976737040775,0.2967067886213534,0.41431551839355857,0.2673156715321193,0.6303235430226026,0.24389914733738216,0.46761225078214347,0.01596394004238925,0.06145560950133018,0.27288096512197213,0.19632874168576772,0.33400861319074826,0.0
Y60,MIDLANDS,50-59,Not Known (not recorded),529,0,44715.21,0.0,0.0,84.52780718336484,28.32608,-0.11531190926275993,0.0,-0.03285213241758225,0.0033765239037467287,-0.0002180284509257274,0.5350882836514405,0.022689255843877335,0.005672313960969334,0.1002108799771249,0.005672313960969334,0.33088498105654446,0.0,0.003391419964415783,0.0,0.0032430919888443988,0.0,0.0,0.027493435356813367,0.8159976737040775,0.3147161597067079,0.5,0.29277407409362194,0.0045920776918376574,0.2435727374644538,0.5129248636185406,0.022689255843877335,0.036936773851723836,0.2941374903032277,0.1877020256175307,0.28492873368758,0.0
Y60,MIDLANDS,60+,Female,133599,113688,11913965.809999999,1.1751372176483006,104.7952801526986,89.17705828636441,28.32608,-0.1558245196446081,-0.17341320104144678,-0.12125219788590257,0.46003264327920335,-1.1663612855806943e-06,0.4891733937021167,0.029528698577798274,0.01288933306741917,0.13814490771909885,0.008300970018448234,0.3219638632764043,0.0,0.8581191750114011,0.8562197335422017,0.86550522238022,0.002168149848059595,0.002472012985085367,0.03882754336022529,0.8159976737040775,0.29752899166592384,0.4132933994792766,0.26201983616650504,0.6268213377660957,0.24390067525854375,0.4689117738446326,0.029528698577798274,0.08393230415078248,0.4054808865458735,0.2746866442468325,0.2772466600435704,0.0
Y60,MIDLANDS,60+,Indeterminate (unable to be classified as either male or female),4,4,655.12,1.0,163.78,163.78,28.32608,0.0,0.0,0.0,1.3773535528834897e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.926943161599877e-05,3.0125245709035316e-05,4.2270947233250746e-05,0.0018450184501845018,0.0038634019214161684,0.22069722086786933,0.8159976737040775,0.3636363636363636,0.5,0.3042032771313227,1.0070389948608966e-05,0.24390243902439024,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Y60,MIDLANDS,60+,Male,155688,132779,13765319.549999999,1.1725348134870726,103.67090842678435,88.41606000462463,28.32608,-0.16601151019988694,-0.18478825717922262,-0.13304561970738987,0.5360935498533118,-1.0663101023819264e-06,0.5068411447347506,0.026848597561637554,0.011998368479698313,0.11820448347531481,0.007123228396137811,0.3289788205530986,6.423109464506592e-06,1.0,1.0,1.0,0.0021633483643672927,0.002445490211326159,0.036972354960079536,0.8159976737040775,0.29320723809701765,0.4076058714103887,0.25791692403910566,0.7304602021328139,0.24390082655545495,0.48584772453863667,0.026848597561637554,0.07813055239427079,0.3469520487192111,0.23571410329037848,0.28328731769850163,0.09889657762854243
Y60,MIDLANDS,60+,Not Known (not recorded),1121,0,91836.93,0.0,0.0,81.92411239964316,28.32608,0.0053523639607493305,0.0,0.03897364600493507,0.0038600333319559798,4.77461053104014e-06,0.5798366605737331,0.033006086832658654,0.005352338405295998,0.09901826049797596,0.006244394806178664,0.27653748427362657,0.0,0.00719392113663954,0.0,0.006666330409213237,0.0,0.0,0.021146056556906788,0.8159976737040775,0.36590706349849966,0.5,0.3177621447155616,0.005250896660835666,0.2439096591671445,0.5558197574730459,0.033006086832658654,0.03485316832154512,0.2906369312764665,0.2066327008590031,0.23812950034673402,0.0
Y61,EAST OF ENGLAND,18-29,Female,1528,1285,137798.66,1.1891050583657587,107.23631128404669,90.18236910994764,26.20797,-0.0824607329842932,-0.10817120622568094,-0.018155619220099867,0.733909702209414,-5.3969360822869987e-05,0.40381760412017514,0.01636213955106058,0.00589037023838181,0.20289053043315122,0.0,0.371093325018054,0.0,0.009808140692543372,0.009677735184027595,0.010005299360317296,0.0021939207718925436,0.0025295944013943605,0.041278325475250226,0.5835754729403501,0.3286530223702998,0.4459143968871595,0.29788696695382416,1.0,0.2438208268202191,0.3870914311684519,0.01636213955106058,0.03835670502287449,0.5955212791417495,0.0,0.3195525854322132,0.0
Y61,EAST OF ENGLAND,18-29,Male,550,468,50916.1,1.1752136752136753,108.79508547008547,92.57472727272727,26.20797,-0.04181818181818182,-0.042735042735042736,0.027799065521514774,0.2641690682036503,-7.603883931670837e-05,0.4273052165949807,0.0036366401412338788,0.0072732802824677575,0.11637248451948412,0.021819840847403273,0.4236685764537469,0.0,0.003526305985727774,0.003524653747957132,0.003693566311268982,0.0021682909136783676,0.0025663642828536114,0.04711050042108063,0.5835754729403501,0.34589531680440766,0.47863247863247865,0.3138745264756635,0.35994207736893313,0.2437874534624967,0.40960618395495196,0.0036366401412338788,0.047361889839363576,0.3415747925247821,0.7220383698595265,0.36482571861294877,0.0
Y61,EAST OF ENGLAND,18-29,Not Known (not recorded),4,0,596.46,0.0,0.0,149.115,26.20797,-0.5,0.0,-0.6412165107467391,0.0019212295869356388,-0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,1.926943161599877e-05,0.0,3.800949061114875e-05,0.0,0.0,0.18494636762554853,0.5835754729403501,0.1515151515151515,0.5,0.08112510371788818,0.0026091266976013897,0.02787456445993032,0.2738799661876585,0.0,0.0,0.8386243386243386,0.0,0.4920634920634921,0.0
Y61,EAST OF ENGLAND,30-39,Female,6163,5112,545230.85,1.2055946791862284,106.65705203442879,88.46841635567094,26.20797,-0.049326626642868736,-0.050078247261345854,0.038380733592018844,0.6343145327295183,-8.003735427573895e-06,0.46422568532971903,0.010222376153712793,0.006652657496860706,0.11731393585927538,0.0009735596336869326,0.4006197892621728,0.0,0.03957941253926147,0.03850006401614713,0.03960391177308611,0.002224344426542857,0.002515930270865774,0.03709999111572633,0.5835754729403501,0.342709915969692,0.47496087636932705,0.31755587145863395,0.8642938833334805,0.24389033581471928,0.44499740250541114,0.010222376153712793,0.04332054028838119,0.34433812654991014,0.032215973332913046,0.3449781518646488,0.0
Y61,EAST OF ENGLAND,30-39,Male,3528,2962,306568.4,1.1910871033085753,103.50047265361243,86.89580498866214,26.20797,-0.0467687074829932,-0.07528696826468602,0.0194923221049527,0.3631123919308357,-1.3256612096827259e-05,0.5385558921663787,0.0147394244171851,0.0,0.08333443805100807,0.00028345046956125195,0.3631000515079637,0.0,0.02265442843654255,0.02230774444754065,0.022265867483969397,0.002197577681381135,0.002441469806554206,0.03326622376563173,0.5835754729403501,0.34379509379509376,0.46235651586765697,0.3109846240521861,0.4947600038126957,0.24388239244024382,0.5162488433784221,0.0147394244171851,0.0,0.24460200798305146,0.009379633720026884,0.31266948879852435,0.0
Y61,EAST OF ENGLAND,30-39,Not Known (not recorded),25,0,2380.61,0.0,0.0,95.2244,26.20797,0.48,0.0,0.38682942607146903,0.002573075339645945,0.018838304552590265,0.3924646781789639,0.0,0.0,0.19623233908948196,0.0,0.3924646781789639,0.0,0.00015415545292799015,0.0,0.00016762213691737577,0.0,0.0,0.05356996587030718,0.5835754729403501,0.5672727272727273,0.5,0.4387806006161724,0.0034973169203584937,0.27238963127464866,0.3762087447632672,0.0,0.0,0.5759782545496832,0.0,0.3379556950985523,0.0
Y61,EAST OF ENGLAND,40-49,Female,19598,16496,1703206.3,1.1880455868089235,103.24965446168768,86.9071486886417,26.20797,-0.07516073068680477,-0.1045101842870999,0.000965625831703368,0.5683380216338486,-3.835137204741268e-06,0.49694036893566884,0.012399271963380996,0.0023982130957979704,0.12241091950679428,0.0021941098536023985,0.36366095178196034,0.0,0.12587435045957596,0.12423651330406163,0.12372703058716793,0.002191966027322737,0.0024355532631141754,0.0332938778367667,0.5835754729403501,0.3317499930419616,0.44774490785645005,0.304539216775931,0.7743957872836894,0.24389663954861723,0.47635704004484236,0.012399271963380996,0.015616599394402079,0.35929871744123876,0.07260508970102483,0.3131524862566881,0.0
Y61,EAST OF ENGLAND,40-49,Male,14801,12477,1283335.13,1.1862627234110763,102.85606556063155,86.70597459631105,26.20797,-0.1453955813796365,-0.161737597178809,-0.08679322134663282,0.4292259954180321,-9.823458527606262e-06,0.5320638713422001,0.015066697563087065,0.005067274965163811,0.09195414970117263,0.0029728013128961024,0.35288502857400783,0.0,0.09506252930559392,0.0939681726779084,0.09322476707154888,0.00218867661145955,0.0024262689053379614,0.03280344855268418,0.5835754729403501,0.30195338971772995,0.4191312014105955,0.27400805764122127,0.5848448988425553,0.24388758403832414,0.5100257228250676,0.015066697563087065,0.03299690227315494,0.26990245791918266,0.09837269799038013,0.3038732190498401,0.0
Y61,EAST OF ENGLAND,40-49,Not Known (not recorded),84,0,6710.41,0.0,0.0,79.88583333333334,26.20797,-0.09523809523809523,0.0,0.1283036356943913,0.002435982948119363,-0.0011350737797956867,0.3933030646992055,0.023836549375709424,0.0,0.2026106696935301,0.0,0.3813847900113508,0.0,0.0005331209413759659,0.0,0.00048216790715906047,0.0,0.0,0.01617706809686333,0.5835754729403501,0.3232323232323232,0.5,0.34883990175546975,0.0033105179402899477,0.2421859859915285,0.37701240521462304,0.023836549375709424,0.0,0.5946998360448985,0.0,0.3284146802875521,0.0
Y61,EAST OF ENGLAND,50-59,Female,45781,38326,3915710.52,1.1945154725251788,102.16851536815739,85.53134531792665,26.20797,-0.15025884100390993,-0.16675363982674946,-0.08806806791223169,0.5137640417915138,-3.282133072091509e-06,0.5326462950747027,0.01588000231778999,0.0090430824753302,0.11849932953784138,0.0023590649935644,0.32157550773384347,0.0,0.29405152646014115,0.2886450417611219,0.28445820617100037,0.0022039030858398132,0.0024100503027327915,0.02993989594813908,0.5835754729403501,0.2998901886650079,0.41662318008662524,0.27356454060996926,0.7000345214299758,0.24389747579876903,0.510584022497644,0.01588000231778999,0.05888642529523842,0.34781747651384926,0.0780636052415856,0.27691224277080967,0.0
Y61,EAST OF ENGLAND,50-59,Male,43003,36330,3700320.6799999997,1.1836774015964768,101.85303275529864,86.04796595586353,26.20797,-0.17317396460712042,-0.19210019267822737,-0.122623755949714,0.4825887396334826,-4.0270367645290455e-06,0.5706834134248596,0.018394139603889977,0.005511265595602939,0.10338855205928552,0.004139262768005583,0.29786413929990735,2.325428521351451e-05,0.2762080327837263,0.27361254415231323,0.26881084067489586,0.00218390664501195,0.002402608392043502,0.031199331925557124,0.5835754729403501,0.2901686210757671,0.40394990366088634,0.26154267336349296,0.657555762531676,0.243896349359039,0.5470456389043034,0.018394139603889977,0.0358880647901909,0.30346454632216213,0.13697196795945749,0.25649411995269805,0.3580460889733983
Y61,EAST OF ENGLAND,50-59,Not Known (not recorded),325,1,27111.81,325.0,27111.81,83.42095384615385,26.20797,-0.30153846153846153,-1.0,-0.2941220080842998,0.0036472185750036474,-0.0009286722829228539,0.52048290958712,0.02771802477091171,0.012319122120405205,0.14474968491476117,0.0,0.29565893088972495,0.0,0.002081098614527867,7.531311427258829e-06,0.0019642627099233237,0.5996309963099631,0.6395397414035298,0.024795109327532545,0.5835754729403501,0.23571095571095568,0.0,0.20187871245701752,0.004960920104882719,0.24249810532826302,0.4989244458764109,0.02771802477091171,0.08021922463110918,0.4248671307220305,0.0,0.2545951904883743,0.0
Y61,EAST OF ENGLAND,60+,Female,77702,65587,6708306.09,1.1847164834494641,102.28103267415798,86.33376348099148,26.20797,-0.150202054001184,-0.1719853019653285,-0.10931743426156029,0.4454444871214249,-1.9330563479732564e-06,0.5568207206457486,0.03071998937228775,0.010566029021637304,0.14057580390175914,0.0060745014594553075,0.25524488865545997,0.0,0.49908470199824007,0.4939561225796248,0.4873311158987399,0.0021858237702019633,0.0024127044703735,0.03189605919305578,0.5835754729403501,0.29991428012070975,0.41400734901733577,0.2661719208755199,0.6069438474035084,0.2438995158660104,0.5337571405006585,0.03071998937228775,0.06880349486442645,0.4126160170079412,0.2010107755674302,0.219794209675535,0.0
Y61,EAST OF ENGLAND,60+,Male,96032,81404,8267654.26,1.1796963294187017,101.5632433295661,86.09270097467511,26.20797,-0.1687770743085638,-0.1913173799813277,-0.1327571116888963,0.5505254045873296,-1.7575117766604835e-06,0.5834315485449624,0.030646088515881777,0.0069143740314459735,0.12168881766788803,0.005862639427265185,0.2514582893243334,0.0,0.6168209291719925,0.6130788754245777,0.6006126465023732,0.0021765614933924385,0.0023957725572396112,0.03130838852919335,0.5835754729403501,0.2920339684751547,0.40434131000933615,0.2580172955060002,0.7501247197241437,0.2438997813236548,0.5592657447590764,0.030646088515881777,0.04502477678123937,0.3571792148214862,0.1940000683204116,0.216533526918176,0.0
Y61,EAST OF ENGLAND,60+,Not Known (not recorded),703,0,58161.509999999995,0.0,0.0,82.7333001422475,26.20797,-0.27453769559032715,0.0,-0.22385715226444425,0.00403010829124555,-0.0003906756056484,0.44398561989895063,0.0697285108174634,0.017076369996113484,0.18641703912423888,0.011384246664075658,0.2717988891048063,0.0,0.004509046998143712,0.0,0.004219921586146991,0.0,0.0,0.023118722921129937,0.5835754729403501,0.24716582611319451,0.5,0.2263237406631653,0.005482636938882615,0.2433116612792634,0.4255956829800592,0.0697285108174634,0.11119730344528017,0.547168531503553,0.37671507142941274,0.23404904339580546,0.0
Y62,NORTH WEST,18-29,Female,1793,1475,166802.02000000002,1.215593220338983,113.0861152542373,93.02957055214725,29.31981,-0.053541550474065815,-0.05220338983050848,-0.01755236537303336,0.6768591921479804,-2.9862325348168277e-05,0.29337183914285175,0.006135152529603363,0.002230964556219405,0.1840545758881009,0.0,0.5142373302085728,0.0,0.011510273818623263,0.011108684355206773,0.012112298346597694,0.002242791919444618,0.0026675852665692433,0.04821933337919856,0.925040600447702,0.3409217664655478,0.4738983050847458,0.2980968379787476,0.9222642702983282,0.24385728136166865,0.281220342846994,0.006135152529603363,0.014527516257264008,0.5402342644122962,0.0,0.4428154787907155,0.0
Y62,NORTH WEST,18-29,Male,849,733,78668.56999999999,1.1582537517053206,107.32410641200545,92.66027090694935,29.31981,-0.045936395759717315,-0.06548431105047749,-0.050623775162049925,0.3204983012457531,-5.410940088406437e-05,0.32275008948862455,0.01060128031167015,0.0,0.12603744370541178,0.0,0.5406652958951776,0.0,0.005446826003455652,0.0055204512761807215,0.005709692241394911,0.0021369995418917356,0.00253166539825629,0.04731904170392333,0.925040600447702,0.34414819573830174,0.46725784447476126,0.28659134870282515,0.43669501138035866,0.24382061505232167,0.30938174258672885,0.01060128031167015,0.0,0.36994323754273645,0.0,0.46557289368751414,0.0
Y62,NORTH WEST,18-29,Not Known (not recorded),7,0,732.5,0.0,0.0,104.64285714285714,29.31981,-0.8571428571428571,0.0,-0.8744027303754266,0.0026425066062665155,-0.13953488372093023,0.32558139534883723,0.0,0.0,0.0,0.0,0.8139534883720931,0.0,3.853886323199754e-05,0.0,4.78923504623379e-05,0.0,0.0,0.07653061224489795,0.925040600447702,0.0,0.5,0.0,0.0035919223878477314,0.032898468519568916,0.31209577542314576,0.0,0.0,0.0,0.0,0.700904392764858,0.0
Y62,NORTH WEST,30-39,Female,9471,7952,840156.41,1.1910211267605635,105.65347208249497,88.70831063245697,29.319810000000004,-0.1577446943300602,-0.1619718309859155,-0.10293718999299199,0.6494103126714207,-1.665582532975775e-05,0.32668688978181504,0.021539794930669123,0.0012670467606275956,0.13219521202547913,0.0003167616901568989,0.518010950636582,0.0,0.06082717246783611,0.059888988469562206,0.06102928648650479,0.0021974559534327738,0.002492256850945174,0.03768481382851529,0.9250406004477024,0.29671437210239865,0.41901408450704225,0.2683915974021056,0.8848630503389288,0.24387725216657452,0.3131554801458819,0.021539794930669123,0.008250710376557344,0.38801742788960075,0.010481932292464656,0.44606498527039007,0.0
Y62,NORTH WEST,30-39,Indeterminate (unable to be classified as either male or female),12,12,899.9200000000001,1.0,74.99333333333334,74.99333333333334,29.31981,0.0,-0.08333333333333333,-0.023246510800960164,0.0008228195282501371,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,7.065458259199548e-05,9.037573712710594e-05,6.00548644015182e-05,0.0018450184501845018,0.0017690156801404519,0.004249959369413309,0.925040600447702,0.3636363636363636,0.4583333333333333,0.296115854114603,0.0011124580905788085,0.24390243902439024,0.0,0.0,0.0,0.9783950617283951,0.0,0.5740740740740741,0.0
Y62,NORTH WEST,30-39,Male,5085,4282,436505.14,1.1875291919663709,101.93954694068192,85.84171878072763,29.31981,-0.1767944936086529,-0.187295656235404,-0.12171329757995528,0.3486697750959956,-3.476905419586681e-05,0.36736773816976165,0.017306403082943803,0.003933273427941773,0.10678837356861916,0.0,0.5046389808049295,0.0,0.03265526344524591,0.03224907553152231,0.03170534551205234,0.0021910132693106475,0.0024046491727862025,0.030696535301627578,0.925040600447702,0.28863263907511694,0.406352171882298,0.2618594203384862,0.4750808220271344,0.2438498614302404,0.35215132297929813,0.017306403082943803,0.025612551086656138,0.31344365204863217,0.0,0.4345502334709116,0.0
Y62,NORTH WEST,30-39,Not Known (not recorded),16,0,1260.94,0.0,0.0,78.80875,29.31981,0.0,0.0,0.8570272970958173,0.0010970927043335162,0.0,0.625,0.0,0.0,0.125,0.0,0.25,0.0,9.634715807999383e-05,0.0,8.628178342148518e-05,0.0,0.0,0.013551316431009272,0.925040600447702,0.3636363636363636,0.5,0.6023616694954577,0.0014861764930519453,0.24390243902439024,0.599112426035503,0.0,0.0,0.36689814814814814,0.0,0.21527777777777782,0.0
